run_id,rebalance_date,fallback_level,solver_status,solve_time_s,cov_available,constraint_compliant
rebuild_02,2020-10-30,0,optimal,0.6617368999868631,True,True
rebuild_02,2020-11-30,0,optimal,0.6935127000324428,True,True
rebuild_02,2020-12-31,0,optimal,0.831558900012169,True,True
rebuild_02,2021-01-29,0,optimal,0.8636082999873906,True,True
rebuild_02,2021-02-26,0,optimal,0.6962073000031523,True,True
rebuild_02,2021-03-31,0,optimal,0.7186672000098042,True,True
rebuild_02,2021-04-30,0,optimal,0.9168389000114985,True,True
rebuild_02,2021-05-31,0,optimal,0.8959957000333816,True,True
rebuild_02,2021-06-30,0,optimal,0.6690841999952681,True,True
rebuild_02,2021-07-30,0,optimal,0.6659284000052139,True,True
rebuild_02,2021-08-31,0,optimal,0.7250684999744408,True,True
rebuild_02,2021-09-30,0,optimal,0.9213752000359818,True,True
rebuild_02,2021-10-29,0,optimal,0.7724411999806762,True,True
rebuild_02,2021-11-30,0,optimal,0.7154346999595873,True,True
rebuild_02,2021-12-31,0,optimal,0.7268170999595895,True,True
rebuild_02,2022-01-28,0,optimal,0.7016805000021122,True,True
rebuild_02,2022-02-28,0,optimal,0.7484309000428766,True,True
rebuild_02,2022-03-31,0,optimal,0.6335147999925539,True,True
rebuild_02,2022-04-29,0,optimal,0.793544199957978,True,True
rebuild_02,2022-05-31,0,optimal,0.7181871000211686,True,True
rebuild_02,2022-06-30,0,optimal,0.726606099982746,True,True
rebuild_02,2022-07-29,0,optimal,0.8608298000181094,True,True
rebuild_02,2022-08-31,0,optimal,0.8052576999762096,True,True
rebuild_02,2022-09-30,0,optimal,0.719424800015986,True,True
rebuild_02,2022-10-31,0,optimal,0.6846504000131972,True,True
rebuild_02,2022-11-30,0,optimal,0.7088821000070311,True,True
rebuild_02,2022-12-30,0,optimal,0.47523460001684725,True,True
rebuild_03,2011-08-23,0,optimal,0.03373510000528768,True,True
rebuild_03,2011-08-24,0,optimal,0.05121520004468039,True,True
rebuild_03,2011-08-25,0,optimal,0.04684649995760992,True,True
rebuild_03,2011-08-26,0,optimal,0.04223419999470934,True,True
rebuild_03,2011-08-29,0,optimal,0.0348237999714911,True,True
rebuild_03,2011-08-30,0,optimal,0.03550270001869649,True,True
rebuild_03,2011-08-31,0,optimal,0.039474999997764826,True,True
rebuild_03,2011-09-01,0,optimal,0.0461743000196293,True,True
rebuild_03,2011-09-30,0,optimal,0.040158100018743426,True,True
rebuild_03,2011-10-31,0,optimal,0.03685650002444163,True,True
rebuild_03,2011-11-30,0,optimal,0.03580249997321516,True,True
rebuild_03,2011-12-30,0,optimal,0.042508200043812394,True,True
rebuild_03,2012-01-31,0,optimal,0.4282969000050798,True,True
rebuild_03,2012-02-29,0,optimal,0.45792339998297393,True,True
rebuild_03,2012-03-30,0,optimal,0.43169090000446886,True,True
rebuild_03,2012-04-27,0,optimal,0.4407424000091851,True,True
rebuild_03,2012-05-31,0,optimal,0.49095830001169816,True,True
rebuild_03,2012-06-29,0,optimal,0.49872279999544844,True,True
rebuild_03,2012-07-31,0,optimal,0.3979960000142455,True,True
rebuild_03,2012-08-31,0,optimal,0.42185750004136935,True,True
rebuild_03,2012-09-28,0,optimal,0.39388360001612455,True,True
rebuild_03,2012-10-31,0,optimal,0.3809519999776967,True,True
rebuild_03,2012-11-30,0,optimal,0.4221114999963902,True,True
rebuild_03,2012-12-31,0,optimal,0.39924870000686496,True,True
rebuild_03,2013-01-31,0,optimal,0.42800790001638234,True,True
rebuild_03,2013-02-28,0,optimal,0.5219050000305288,True,True
rebuild_03,2013-03-29,0,optimal,0.44893999997293577,True,True
rebuild_03,2013-04-26,0,optimal,0.4681649999693036,True,True
rebuild_03,2013-05-31,0,optimal,0.5567659999942407,True,True
rebuild_03,2013-06-28,0,optimal,0.5377753999782726,True,True
rebuild_03,2013-07-31,0,optimal,0.5373693999717943,True,True
rebuild_03,2013-08-30,0,optimal,0.39294729998800904,True,True
rebuild_03,2013-09-30,0,optimal,0.46263640001416206,True,True
rebuild_03,2013-10-31,0,optimal,0.4080415000207722,True,True
rebuild_03,2013-11-29,0,optimal,0.49495520000346005,True,True
rebuild_03,2013-12-31,0,optimal,0.460123399971053,True,True
rebuild_03,2014-01-30,0,optimal,0.5335727999918163,True,True
rebuild_03,2014-02-28,0,optimal,0.4599521000054665,True,True
rebuild_03,2014-03-31,0,optimal,0.8343731000204571,True,True
rebuild_03,2014-04-30,0,optimal,0.973471499979496,True,True
rebuild_03,2014-05-30,0,optimal,0.8342851999914274,True,True
rebuild_03,2014-06-30,0,optimal,0.9077289000269957,True,True
