source_id,ts_code,industry_code,industry_name,strategy_contribution_sum,benchmark_contribution_sum,active_contribution_sum,avg_strategy_weight_when_held,n_periods_held,avg_stock_period_return,rolling_minus_pipeline_b_active_contribution
pipeline_b_frozen_replay,600808.SH,801040.SI,钢铁,0.0005876520686116239,0.0003990022944101058,0.00018864977420151815,0.016832529707612887,5,0.01685012550542721,6.831288735398338e-05
pipeline_b_frozen_replay,600811.SH,801200.SI,商贸零售,0.0,-0.00017195772764848593,0.00017195772764848593,0.0,0,-0.037568895766121796,-0.0013795883563618404
pipeline_b_frozen_replay,600811.SH,801230.SI,商贸零售,0.0,-0.00019811651176017468,0.00019811651176017468,0.0,0,-0.001645832580113286,0.0
pipeline_b_frozen_replay,600811.SH,999999.SI,商贸零售,0.0,-0.000214930679722995,0.000214930679722995,0.0,0,-0.07341269841269854,0.0
pipeline_b_frozen_replay,600820.SH,801720.SI,建筑装饰,-0.0018531247643469124,2.336943864394468e-05,-0.001876494202990857,0.013957962941371018,6,0.002135953576286024,0.0018531247643469124
pipeline_b_frozen_replay,600823.SH,801180.SI,房地产,-0.0018334969281357486,-0.00038662538737381047,-0.0014468715407619382,0.015964839105962473,1,-0.019636989119245638,-1.0893239195640175e-05
pipeline_b_frozen_replay,600827.SH,801200.SI,商贸零售,0.0,-0.00019506097218810242,0.00019506097218810242,0.0,0,-0.0028863720697148987,0.0
pipeline_b_frozen_replay,600835.SH,801890.SI,机械设备,0.0024044298909960977,-0.00040689411524163165,0.0028113240062377295,0.011335204947507229,2,-0.01872295677337961,-0.0024044298909960977
pipeline_b_frozen_replay,600839.SH,801110.SI,家用电器,0.0,-0.00018665839065556573,0.00018665839065556573,0.0,0,-0.0031282624524765676,0.0
pipeline_b_frozen_replay,600848.SH,801180.SI,房地产,-0.0004983466033430526,-0.00027782416764105433,-0.00022052243570199826,0.004837521671022916,1,-0.022763426780846308,0.0004983466033430526
pipeline_b_frozen_replay,600859.SH,801200.SI,未分类,0.0031441458512371993,-0.00018833832459019286,0.003332484175827392,0.01509504477397736,1,0.00016671759528806985,-0.003144145851237199
pipeline_b_frozen_replay,600859.SH,999999.SI,未分类,0.0,-0.00027543525029438535,0.00027543525029438535,0.0,0,-0.12517780938833556,0.0
pipeline_b_frozen_replay,600862.SH,801740.SI,国防军工,0.0009419568980256643,-0.001005588103974726,0.0019475450020003903,0.0179737629241156,1,-0.006649348606651455,-0.00034786767051017144
pipeline_b_frozen_replay,600863.SH,801160.SI,公用事业,0.0,0.0005122954890673223,-0.0005122954890673223,0.0,0,0.02936291581778598,0.00018244630159047076
pipeline_b_frozen_replay,600867.SH,801150.SI,医药生物,-0.005421446082764983,-0.0007880628404191014,-0.004633383242345882,0.017636856821361555,16,-0.010812336495737096,-0.0005643025540406424
