rebalance_date,非流动性(Amihud),分析师EPS修正,现金流收益率,市盈率倒数(EP),毛利率,毛利率趋势,52周相对高点,北向持仓变化,北向持仓比例,股东数变化,特质波动率,Piotroski F分,单季ROE,营收加速度,营收同比,ROE变化(1Q),ROE变化(3Q),换手率(20日)
2020-03-31,5.249582235499747e-05,0.0005017354223122783,0.0002265812497765242,0.0008871162447132552,0.000654938094867983,-0.000488948718047087,0.0016532965378889721,0.0009305838203548672,0.0016363298798567974,0.0012281432514689471,-0.001476029129352917,0.0018964520141691375,0.0017588533777506184,0.0013776520968028954,0.0008341293531182259,0.0006333377627919638,0.0015869271569385612,-0.002112638786468538
2020-04-30,0.00011599770468345579,0.0005684417207230553,0.000503177017221431,0.000964011341859933,0.00038930875879747526,-0.0004060548933388465,0.0016005254481860996,0.0009090705061683863,0.0015739816922946796,0.0012845863462954516,-0.0015480616693934368,0.0018966178889409531,0.0016905729687600136,0.0012785728992179683,0.0007898949963800054,0.0008974061418671328,0.001515739284413333,-0.0025585826881971913
2020-05-29,0.00011599770468345579,0.0005684417207230553,0.000503177017221431,0.000964011341859933,0.00038930875879747526,-0.0004060548933388465,0.0016005254481860996,0.0009090705061683863,0.0015739816922946796,0.0012845863462954516,-0.0015480616693934368,0.0018966178889409531,0.0016905729687600136,0.0012785728992179683,0.0007898949963800054,0.0008974061418671328,0.001515739284413333,-0.0025585826881971913
2020-06-30,0.00038882706368850164,0.0008660572319465863,0.00022142946905036862,0.0005553888853710805,0.000720502953141115,-0.00028990070646619295,0.0018187418431764967,0.0010599705211501588,0.0018191250399713572,0.0013286598122104363,-0.0010112472096027853,0.0019659757247221738,0.001954242582868365,0.0011753923864124638,0.00039321612593090605,0.0009152744242442553,0.001317262603824023,-0.002445672623466242
2020-07-31,0.00046860344261109095,0.0009637428917705725,8.260709163035354e-05,0.00040465429610934294,0.0007866273899615032,-0.00020600347479563617,0.0018281997191329847,0.0011133840782502418,0.0020446980483055247,0.0013640148332507618,-0.0009925319087305071,0.002104173606425385,0.002029963404893384,0.0011492973558636928,0.0003386782253730059,0.0010722669857260627,0.0011938052084162591,-0.0022319974103267664
2020-08-31,0.0003215632177075726,0.0008742079513250609,0.00011101146699705305,0.0002760300497601669,0.0009393750576588959,-3.525415111508968e-05,0.0017041801476794446,0.0010390630824833,0.0017491572982109443,0.0012265157402938996,-0.0009783628864910477,0.00230063716036274,0.0018610109303178442,0.001222488239131937,0.000682197170824839,0.0010017662125179276,0.0013661802219049478,-0.0017910366320181077
2020-09-30,0.00029729614916229125,0.0008403496511585599,8.388919758695032e-05,0.00030285494520473883,0.0009080043657573882,3.625174175518675e-05,0.0017967497157640258,0.0010751254039298493,0.0017736719709034125,0.0012201072834814761,-0.0008138675297851117,0.0023890175261923976,0.001928870835196039,0.001217711164276842,0.000723028476915298,0.0009567664695129753,0.0014373727938177528,-0.0017004011592988766
2020-10-30,0.00013618218511795362,0.0008591711059102922,7.974458678775833e-05,0.00029971988848499445,0.0006802481536950643,0.00019649449853447536,0.0018716716414993223,0.0009919655121032604,0.0019098098305998918,0.001137014931355158,-0.0009948342381479011,0.0022430001061672696,0.0018793236841328721,0.001090909174329486,0.000688283711715343,0.0009987724054404984,0.0013623550965299615,-0.0019647001140650085
2020-11-30,6.239259707736373e-05,0.0007668023147049387,0.0002873539943865047,0.00030060294014121853,0.0006432001765161874,0.0003076987048823206,0.0019981755269651755,0.0010794417218939545,0.0018908564276902634,0.0011033899820132931,-0.000639641973101879,0.002025730527654691,0.001955749659238058,0.0012866682916671938,0.00061484544387342,0.0010109032831148496,0.0013307652477755174,-0.002120680083866785
2020-12-31,0.00031409031990460774,0.0008320448363223271,0.0004387376955610816,0.00040401903163754326,0.0004866209291769227,0.00025171751729362795,0.0020338309388861857,0.0009285367795178948,0.001730702325825929,0.0012343768380463182,-0.0006173999101114398,0.001992735160952252,0.0018774534388159272,0.0012949592577955447,0.0005560999572610366,0.0009309978210809773,0.0012556368579403762,-0.0020744603360631215
2021-01-29,0.00031409031990460774,0.0008320448363223271,0.0004387376955610816,0.00040401903163754326,0.0004866209291769227,0.00025171751729362795,0.0020338309388861857,0.0009285367795178948,0.001730702325825929,0.0012343768380463182,-0.0006173999101114398,0.001992735160952252,0.0018774534388159272,0.0012949592577955447,0.0005560999572610366,0.0009309978210809773,0.0012556368579403762,-0.0020744603360631215
2021-02-26,0.00033653246117512793,0.0007508652115812702,0.0003139442172176311,0.000220482818039342,0.00048565093863061227,0.00046546390357191363,0.0022309686711768505,0.0008975427631165301,0.0017820632389820633,0.0012219891399573237,-0.00045515487859328156,0.0020925467896790464,0.0020701360075167574,0.0012209708314793446,0.0009250430336762014,0.0009206832925600135,0.0012009939627619605,-0.0017492904035580372
2021-03-31,0.00026767980080877926,0.0005967184093532652,0.0004590405473759214,0.00045567149248351517,0.0003473974162881146,0.0007193797502282715,0.0021028916703720256,0.0012742442272124998,0.0017558908556416194,0.001190310273267195,-5.7583967944623726e-05,0.0019369822049038364,0.0022288368445087686,0.0012604602204637307,0.0010405764483280516,0.0008067598985738192,0.0010566491883946744,-0.002071133525526895
2021-04-30,-5.1817025313425315e-05,0.0005946246399159964,0.0005890443596333939,0.0005618723284182348,0.0005651142288650407,0.0004963254799678795,0.002093489692796055,0.0012654339190341028,0.0017679240590340295,0.001288446056246884,-9.47474085555977e-05,0.0017993797099794295,0.0018759485721743653,0.0012988253968600125,0.0008738587999798472,0.0010424935843960789,0.0011441982011267827,-0.0023782557320898927
2021-05-31,-0.0001698889097691776,0.0006853339172707165,0.0005381376525519523,-8.973543277247003e-06,0.0007150630985866046,0.0005519457925456744,0.0022019230082318095,0.0013752621441411352,0.0017681000819289373,0.0013591677689418495,0.00033152736963099234,0.0016452596689264583,0.0018479885438965288,0.001358265785566821,0.000793592733589965,0.0010691034701867188,0.0011236975607640377,-0.0024818095977495744
2021-06-30,-0.00019484858876970962,0.0005623199916662361,0.0004942945512661434,-2.429389940353296e-05,0.0006695986738575063,0.0006898197268328385,0.002087564613180248,0.0013652294214268883,0.0015305121448584286,0.0014929266469634558,0.0004759400082981592,0.0015159992996076383,0.0018151248657463028,0.0013794865351340947,0.000775647552368025,0.0013812848850283301,0.001098559793869103,-0.002135363947548572
2021-07-30,-0.00019484858876970962,0.0005623199916662361,0.0004942945512661434,-2.429389940353296e-05,0.0006695986738575063,0.0006898197268328385,0.002087564613180248,0.0013652294214268883,0.0015305121448584286,0.0014929266469634558,0.0004759400082981592,0.0015159992996076383,0.0018151248657463028,0.0013794865351340947,0.000775647552368025,0.0013812848850283301,0.001098559793869103,-0.002135363947548572
2021-08-31,-0.00017104758680638055,0.0008413326952275527,0.0002803465134349289,-9.558203598920037e-05,0.0008458391057661085,0.0007973747588647819,0.0024091212758217046,0.0014798826411436658,0.0013437588581220806,0.0013706413194874026,0.0007196925342817616,0.001153197890344154,0.0015767378328608464,0.001424693087531813,0.0007822123931510523,0.0013901771264583213,0.0015064164187931657,-0.002272157298730887
2021-09-30,-0.00041934707539375654,0.0011102666234616896,0.0003998044833929207,7.618742790069049e-05,0.0004080788609712653,0.0007257230435178376,0.0029476894917343935,0.0016721824596723875,0.0012005908840280197,0.001503377966071729,0.0005542125362781034,0.001113975300404355,0.0012414261588492318,0.0015232895187381379,0.0006253226195133378,0.0013727154446885929,0.0016779770357602784,-0.0018267981812949158
2021-10-29,-0.0005181980787366531,0.0009330909994877906,0.0003911706218650301,0.0001185101944254208,0.0002991784470761902,0.0007270362357420019,0.003152190596303623,0.0017926883891671728,0.0010760328358576524,0.0014146302350131817,0.00032591998848452387,0.0010976651162697673,0.0013662234584149047,0.0014695126953849422,0.0005567259276104661,0.0014148299973511652,0.001718658263543766,-0.001754399663296359
2021-11-30,-0.0005978664265960753,0.0010673066353738437,-9.010011636406358e-05,0.00015955073433692767,0.00025969591855733404,0.000952460856841775,0.0028466032743843543,0.0018692637104811972,0.0010079086383920574,0.0016013527770991675,0.0002819305653199258,0.000952902032968975,0.0011056106002843014,0.0016050881624360312,0.00047408882173951704,0.001147450850207055,0.0015716699687846598,-0.0018405265383080601
2021-12-31,-0.0006919610151005175,0.0008317789684667644,-0.0004480467352281505,-0.00017962725145417708,0.0004146407990325327,0.0008287737488389066,0.0028083760696053757,0.0015720940759,0.0010960937577752987,0.001679182167625188,0.0004093509882614881,0.0010079394421872116,0.0012612340469701012,0.0015387727983002238,0.0004994799533011593,0.0009797235275977889,0.0014452569977464404,-0.002165884009392082
2022-01-28,-0.0006919610151005175,0.0008317789684667644,-0.0004480467352281505,-0.00017962725145417708,0.0004146407990325327,0.0008287737488389066,0.0028083760696053757,0.0015720940759,0.0010960937577752987,0.001679182167625188,0.0004093509882614881,0.0010079394421872116,0.0012612340469701012,0.0015387727983002238,0.0004994799533011593,0.0009797235275977889,0.0014452569977464404,-0.002165884009392082
2022-02-28,-0.0009095999372344463,0.0006802659165224146,-0.00025530709689914515,-0.0002481786149308157,0.0003836975503210001,0.0007760595190630451,0.0027085770864133754,0.001410261264414843,0.0010672954803648354,0.0014585549617154307,0.00024178295264908756,0.0009639304801874922,0.0010050817217887675,0.0013872620408293718,0.0005717022168588354,0.0008672272161431336,0.0014715006176014478,-0.0022950009678612635
2022-03-31,-0.0010286219633987256,0.0009155278481191426,-0.00014832265444344192,-0.00023652615407993572,0.00023950766501651765,0.0008722667640758919,0.0022785846750073033,0.0013887257276788605,0.0009001692553385326,0.0014403989349324722,-0.00015390046631327155,0.0008949832594381206,0.0008089577708173778,0.0015089333601889811,0.0005782036915569808,0.0010171385629018578,0.0016486865954894344,-0.002263087836983109
2022-04-29,-0.0010666936165339427,0.000910910851879542,0.00025522496550657993,0.00024007108371957832,-9.08608942044407e-05,0.0008041076934234735,0.0026328639321405805,0.0012006931593706329,0.0009490709777820536,0.0016458569293954623,-0.00011193213257010427,0.0010084787464111778,0.0008189013456161672,0.0016058788634580347,0.00025471620956463983,0.0011137902827142224,0.0017802319463947087,-0.002018179855482655
2022-05-31,-0.0010110853932436582,0.0008098661320834175,0.00030170811757043687,0.00041634495988262507,-0.00012655144734926747,0.0006974404633037165,0.002916125800073071,0.0011941765757680514,0.001091972966123251,0.001730619976693234,-0.00016345528338744826,0.0009417297065203099,0.0009264590590726207,0.0017084541953647826,0.00020629480315685042,0.0009603799726376405,0.0016810117932040648,-0.001892056589626813
2022-06-30,-0.0010733220831067995,0.0009763526122104432,1.105367465866344e-05,6.086473958199366e-05,-0.00010943880691916222,0.0007246118878668347,0.002543788282472587,0.0011622552579072711,0.0009728967478550654,0.0015277939072693356,-0.00042040009023354836,0.000988536853272348,0.0007630022312223586,0.0016916043116311028,0.0003203885172828634,0.0010470822299355532,0.00143402304988636,-0.0017637823561595888
2022-07-29,-0.0010733220831067995,0.0009763526122104432,1.105367465866344e-05,6.086473958199366e-05,-0.00010943880691916222,0.0007246118878668347,0.002543788282472587,0.0011622552579072711,0.0009728967478550654,0.0015277939072693356,-0.00042040009023354836,0.000988536853272348,0.0007630022312223586,0.0016916043116311028,0.0003203885172828634,0.0010470822299355532,0.00143402304988636,-0.0017637823561595888
2022-08-31,-0.0011348485720778134,0.001391458398136648,-0.0002382565775793656,-0.0005188104640805343,-0.0003512736632463745,0.000595166074443582,0.0021031501063625358,0.00130986271910566,0.0009420084880935715,0.0016664224341905154,-0.0005246220453648844,0.0007132299084884445,0.0006127191179175674,0.0017771163301042463,0.00035734572944430787,0.0012522537729228638,0.0014065164917987753,-0.0018698860048609477
2022-09-30,-0.001010185649721757,0.0014008051074721364,-0.00031359474550055045,-0.0005064494374469101,-0.0003862173385148569,0.0006298041735653902,0.0020920391638689284,0.001391357422687175,0.0010108381107967418,0.0014761193269345408,-0.0005519834727928614,0.0007193059018624607,0.0005395813377806356,0.0017628273822320349,0.0004221628566910383,0.001115459453966591,0.001360503802806784,-0.0020645908829257
2022-10-31,-0.0008572191825993109,0.0016827761137684894,-0.0004071431098054247,-0.000474599433616613,-0.0002729148768638249,0.0006921191204935007,0.0023273106860687886,0.0014008911341690821,0.001163548724848647,0.00164193038213236,-0.000377038811649579,0.0006513166130336809,0.0006613811510531104,0.0015791992525060262,0.0006242748450905926,0.001080932475890322,0.0014870529566180148,-0.0019023966147437069
2022-11-30,-0.000956394090518911,0.0017555165362580993,-0.00036417825169885853,-0.0005726234476170607,-1.7987957782438052e-05,0.0006507922527214481,0.0021295719142824677,0.001442311653357009,0.001149513608296306,0.0017806840385691596,-0.00023547190483657728,0.00040849032603341854,0.0003770812573783044,0.0015969117223581066,0.0005365800728542443,0.0011776674819124818,0.0013439668922208285,-0.0019241993501786705
2022-12-30,-0.000956394090518911,0.0017555165362580993,-0.00036417825169885853,-0.0005726234476170607,-1.7987957782438052e-05,0.0006507922527214481,0.0021295719142824677,0.001442311653357009,0.001149513608296306,0.0017806840385691596,-0.00023547190483657728,0.00040849032603341854,0.0003770812573783044,0.0015969117223581066,0.0005365800728542443,0.0011776674819124818,0.0013439668922208285,-0.0019241993501786705
